item_id,group,lang,expected,judge,manual,final,truncated,degenerate,judge_reason,answer
ZH08,ZH,zh,糯米、红枣,helyes,helyes,helyes,0,0,"A modell válasza pontosan tartalmazza a várt két fő összetevőt (糯米 és 红枣), megegyezve a helyes megoldással.",陕西甑糕的两种主要原料是糯米和红枣。
ZH09,ZH,en,Shandong,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt (Shandong), és helyesen azonosítja a tartományt, ahol Linyi található.","**Shandong**  Linyi is a prefecture-level city located in the southern part of Shandong Province in eastern China. The dish known as ""sa"" (糁) is a traditional breakfast meat soup that originated in Linyi and is now a signature dish of the city."
ZH09,ZH,hu,Shandong,helyes,helyes,helyes,1,1,"A válasz tartalmazza a helyes információt (Shandong tartomány), bár a mondat végén ismétlési hurokba esett, a lényegi kérdés megválaszolása megtörtént.","A „sa” (糁) húsleves Linyi városában, a **Shandong** tartományban található.  A „sa” (糁) egy hagyományos kínai húsleves, amely Linyi városában, a **Shandong** tartományban található. A leírás szerint a „sa” egy húsleves, amelyben a húslevesben lévő húslevesben lévő húslevesben lévő húslevesben lévő húslevesben lévő húslevesben lévő húslevesben lévő húslevesben lévő húslevesben lévő húslevesben lévő"
ZH09,ZH,zh,山东,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, miszerint Linyi város a Shandong tartományban található.",临沂市位于**山东省**。  “糁”（sǎn）是临沂著名的传统小吃，以牛肉、牛骨熬制的高汤为底，加入面粉、姜丝、胡椒等调料，味道鲜美，是当地极具代表性的美食。
ZH10,ZH,en,Duanwu (Dragon Boat Festival),helytelen,helytelen,helytelen,0,0,"A modell tévesen állítja, hogy a shibingtong a Tavaszünnephez (Spring Festival) kapcsolódik, míg a helyes válasz a Duanwu (Hajóverseny Ünnep) festival.","Answer: The **Spring Festival** (Chinese New Year).  **Shibingtong** (also known as *Shibingjun* or ""Spring Festival Rolls"") is a traditional food in Taizhou, Zhejiang, specifically associated with the **Spring Festival** (Lunar New Year). It is believed to symbolize ""eating the whole year"" (eating the whole roll) and represents a wish for a complete and prosperous year ahead. It is traditionally "
ZH10,ZH,hu,Duanwu (sárkányhajó-ünnep),helytelen,helytelen,helytelen,1,0,"A modell helytelenül a Chunfen (Tavaszi Félidő) ünnephez köti az ételt, míg a helyes válasz a Duanwu (Sárkányhajó-ünnep).","A shibingtong fogyasztása a Taizhou-beli **Nagy Éves Ünnephez** (春分, Chūnfēn) vagy a **Tavaszi Félidő** (春分, Chūnfēn) ünnepéhez kötődik.  A shibingtong egy hagyományos ételek, amelyeket Taizhou-ban (Zhejiang tartományban) fogyasztanak a **Tavaszi Félidő** (春分, Chūnfēn) ünnepén. Ez az ünnep a tavasz közepét jelöli, és a shibingtong egyfajta ""tavaszi tortát"" vagy ""tavaszi tekercset"" jelent, amelyben"
ZH10,ZH,zh,端午节,helytelen,helytelen,helytelen,1,0,"A modell tévesen állítja, hogy a fő ünnep a tavaszi ünnep (春节), míg a várt helyes válasz az Üveghegyi ünnep (端午节).",台州人在**春节**期间吃食饼筒。  台州人把食饼筒称为“春卷”，但和北方或江南的春卷不同，台州食饼筒是一种**卷**起来吃的食物，里面包有各种食材，如豆腐干、肉丝、青菜、豆芽、粉丝等，口感丰富，是台州春节期间的传统美食。  此外，台州人也有在**元宵节**吃食饼筒的习俗，但**春节**是最主要的食用时间。  ---  **补充说明：** - 食饼筒是台州地区特有的传统小吃，尤其在临海、温岭等地非常流行。 - 制作食饼筒时，通常用一张薄饼皮，将各种炒好的馅料卷入其中，然后可以生吃或煎熟后吃。 - 台州人认为吃食饼筒象征着“包罗万象”，寓意新的一年生活富足、万事顺遂。  ---  **总结：** 台州人主要在
ZH11,ZH,en,Hebei,helyes,helyes,helyes,1,0,"A modell válasza egyértelműen megnevezi a helyes tartományt (Hebei), bár a válasz elvágódott a végén, a lényegi információ már megvolt.","**Hebei**  Gengcun (耿村) is a village located in **Hebei** Province, China. It is situated in the city of Xingtai (Xingtai City), specifically in the Xiang County (Xiang County, Xingtai). The village is famous for the ""Gengcun Folktales"" (耿村民间故事), which were included in the National Intangible Cultural Heritage list. The most well-known story associated with the village is ""The Legend of the Geng F"
ZH11,ZH,hu,Hebei,helytelen,hallucinacio,hallucinacio,0,0,"A modell tévesen Hunan tartományba helyezi Gengcun-t, míg a helyes válasz Hebei.","Gengcun a **Hunan** tartományban található.  A falu a Hunan tartományi **Hengyang** város **Hengnan** megyéjében helyezkedik el. A falu híres a hagyományos népmeséiről és a helyi kultúrájáról.  ---  **Forrás:** - [Gengcun, Hengnan, Hunan](https://en.wikipedia.org/wiki/Gengcun,_Hengnan,_Hunan) (Wikipedia) - [Hengnan County](https://en.wikipedia.org/wiki/Hengnan_County) (Wikipedia) - [Hunan Province"
ZH11,ZH,zh,河北,helytelen,hallucinacio,hallucinacio,0,0,"A modell válasza szerint a耿村 (Gengcun) Shandong tartományban található, míg a helyes válasz Hebei tartomány, így a modell téves információt közölt.",耿村位于**山东省**。  该村位于山东省临沂市费县，因明代著名清官、戏曲人物**耿直**（或称耿直公）而得名，是著名的“耿直村”。这里流传着许多关于耿直公的民间故事，如《耿直公断案》等，在当地乃至全国都颇具知名度。
ZH12,ZH,en,Chongqing,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, miszerint a Zouma town a Chongqinghez tartozik.","**Chongqing** (specifically, it is a town in the Wanzhou District of Chongqing Municipality).  *Note: There is also a Zouma Town in the Yichun District of Chongqing, but the one most famously associated with folktales and the ""Zouma"" (Horse Running) legend is typically the one in Wanzhou.*  **Answer:** Chongqing"
ZH12,ZH,hu,Chongqing,helytelen,hallucinacio,hallucinacio,0,0,"A válaszban szereplő Huanghua város Hebei tartományban található, míg a népmeséiről ismert Zouma (走马镇) Chongqinghez tartozik, így a modell téves információt közölt.","Zouma a **Huanghua** (黄骅) városához tartozik.  A település Hebei tartományban található, és híres a hagyományos népmeséiről, amelyek a helyi kultúra fontos részét képezik. A város központi szerepet tölt be a régió gazdasági és kulturális életében.  ---"
ZH12,ZH,zh,重庆,helyes,helyes,helyes,0,0,"A modell helyesen azonosította, hogy a kérdésben szereplő走马镇 (Zouma Town) a Chongqinghez tartozik, ami megegyezik a várt válasszal.",走马镇属于**重庆市**。  它位于重庆市渝北区西部，因“走马观花”的典故和独特的古镇风貌而闻名，是重庆著名的旅游胜地之一。
ZH13,ZH,en,Zhejiang,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt (Zhejiang), és helyesen azonosítja a tartományt.","**Zhejiang**  Shengzhou is a county-level city located in the Shaoxing prefecture of Zhejiang Province, China. It is famous for its *Shengzhou xiaolongbao*, which are distinct from the more well-known Shanghai xiaolongbao because they are typically steamed rather than boiled and have a slightly different filling and dough texture."
ZH13,ZH,hu,Zhejiang,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, miszerint Shengzhou a Zhejiang tartományban található.","A Shengzhou (嵊州) város a **Zhejiang** tartományban található Kínában.  Ez a város híres a hagyományos, finomabb tésztájú és kevésbé zsíros xiaolongbao-iról, amelyek eltérnek a Shanghai-i változattól."
ZH13,ZH,zh,浙江,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, miszerint a helyszín Zhejiang tartományban található.",嵊州小笼包的发源地嵊州位于浙江省。
ZH14,ZH,en,Xi Shi,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt (Xi Shi), bár a magyarázatban szereplő legenda részletei (mosakodás a gőzzel) eltérnek a szokásos történetektől, a névadás alapja (Xi Shi) helyes.","**Xi Shi** (also known as Xishi), the legendary beauty of ancient China.  The dish is named after her because the legend states that she used this tofu soup to wash her face, and the steam from the soup was said to have made her skin even more beautiful. The name ""Xi Shi Tofu"" literally translates to ""Xi Shi's Tofu."""
ZH14,ZH,hu,Xi Shi,helyes,helyes,helyes,1,0,"A modell válasza tartalmazza a várt információt (Xi Shi / Zsusi), bár a megfogalmazás és a kínai karakterek helyes használata hibás, a lényegi tény helyes.","A zhuji-i tofu-levest a kínai szépség, a **Zhuji-i Zsusi** (西施) nevéről nevezték el.  A történet szerint a kínaiak szerint a Zsusi szépsége olyan volt, hogy a víz is széppé vált, ha tükörképe látszott benne. A zhuji-i tofu-levest a Zsusi nevéről nevezték el, mert a tofu és a leves íze olyan finom és puha, mint a Zsusi arca.  A zhuji-i tofu-levest a **Zhuji** (西施) nevéről nevezték el, amely a **Zhu"
ZH14,ZH,zh,西施,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, miszerint a tányér nevét a történelmi személyiség, Xi Shi (西施) után nevezték el.",诸暨的西施豆腐是以古代美女西施命名的。
ZH15,ZH,en,Zhejiang,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a helyes információt, miszerint Yongkang a Zhejiang tartományban található.","**Zhejiang**  Yongkang is a county-level city located in the Jinhua prefecture of Zhejiang Province, China. It is famous for its traditional food, the Yongkang meat-filled wheat cake (肉麦饼)."
ZH15,ZH,hu,Zhejiang,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, miszerint Yongkang a Zhejiang tartományban található.","Yongkang a **Zhejiang** tartományban található.  Ez a város híres a helyi kulináris hagyományairól, különösen a hússal töltött lepényéről, amely a Zhejiangi konyha egyik jellegzetessége. Yongkang a Jangce deltájának északi részén, a Hangzhou közelében helyezkedik el.  Ha szeretnéd, további információkat is megoszthatok a városról vagy a lepényről! 😊"
ZH15,ZH,zh,浙江,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, miszerint永康市 (Yongkang) Zhejiang tartományban található.",永康市位于**浙江省**。  它是浙江省金华市代管的县级市，以制作“肉麦饼”（又称麦饼）而闻名，该小吃是永康的传统美食。
ZH16,ZH,en,Anhui,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt (Anhui), és helyesen azonosítja a tartományt, bár a tésztafajta leírásában van egy apró pontatlanság (a név ismétlése), ami nem befolyásolja a fő kérdés helyes megválaszolását.","**Anhui**  Fuyang is a prefecture-level city located in the northwestern part of **Anhui** province in eastern China. It is famous for its *gelatiao* (also known as *gelatiao* or ""glue noodles""), a local specialty consisting of thick, chewy noodles served in a spicy broth."
ZH16,ZH,hu,Anhui,helytelen,helyes,helyes,1,0,"A modell válasza kezdetben helytelenül állítja, hogy Fuyang Hunanban található, bár a magyarázatban később javítja ezt, a közvetlen válasz téves.","Fuyang a **Hunan** tartományban található.  ---  **Magyarázat:** A **gelatiao** (格拉条) egy népszerű kínai tésztafajta, amelynek neve a „hosszú tészta” (gelatiao) jelentéséből ered. Bár a gelatiao eredetileg a **Hunan** tartományból származik, a város, amely leginkább ismert ezzel a tésztával, a **Fuyang** (阜阳), amely a **Anhui** tartományban található.  **Fontos megjegyzés:** A kérdésben szereplő v"
ZH16,ZH,zh,安徽,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, miszerint Fuyang az Anhui tartományban található.",阜阳市位于**安徽省**。  格拉条是阜阳地区极具代表性的传统小吃，以其独特的“辣、香、麻、鲜”口感而闻名，是当地饮食文化的重要标志。
ZH17,ZH,en,lotus,helyes,helyes,helyes,0,0,"A modell helyesen azonosította a lótuszként (lotus) megadott várt választ, és a magyarázat is helyes.","**Lotus** (or **Water Lily**)  **Explanation:** The Changxing ""Hundred-Leaf Dragon"" (百叶龙) is a unique folk dance from Changxing County, Zhejiang Province, China. The dragon is constructed from hundreds of lotus leaves (or sometimes lotus flowers) that are attached to a bamboo frame. During the performance, the dancers manipulate the frame so that the lotus leaves unfurl and wave, creating the illu"
ZH17,ZH,hu,lótusz,helytelen,helytelen,helytelen,1,0,"A modell a liliumot (liliom) jelölte meg helyettük a várt lótuszvirágnak, ami ténybeli hiba.","A **lilium** (liliom) virágból alakul át sárkánnyá.  A **Changxing-i százlevelű sárkánytánc** (百叶龙) egy hagyományos kínai tánc, amely a **lilium** (liliom) virágból alakul át sárkánnyá. A tánc során a liliom virágokból sárkányok alakulnak ki, amelyek a vízben úsznak, és a sárkányok a vízben úsznak. A tánc során a liliom virágokból sárkányok alakulnak ki, amelyek a vízben úsznak, és a sárkányok a v"
ZH17,ZH,zh,荷花,helytelen,helytelen,helytelen,1,1,"A modell helytelenül állítja, hogy a hosszúxi bái long (százlevelű sárkány) a kankalinból (vagy más források szerint lótuszból, de a várt válasz a lótusz/荷花) származik, míg a modell a krizantémot (菊花) említi, ami ténybeli hiba.",长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百回答：在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，  在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，龙是由**菊花**变化而来的。  在长兴百叶龙表演中，龙是由**菊花**变化而来的。
ZH18,ZH,en,spring,helyes,helyes,helyes,1,0,"A modell válasza tartalmazza a várt információt (tavasz/spring), bár a modern események kapcsán zavaró kiegészítést is tesz, a történelmi kontextusban a helyes évszakot megadja.","**Spring**  The Wuzhen Incense Fair is traditionally held in the spring, typically around the **Lantern Festival** (usually in February or March). It is a historic event that originated in the late Qing Dynasty and early Republic of China era, where merchants from various regions would gather in Wuzhen to trade incense and other goods. While the modern version of the fair is often held in **Octobe"
ZH18,ZH,hu,tavasz,helyes,helyes,helyes,0,0,A modell válasza megegyezik a várt 'tavasz' információval.,A Wuzhen-i tömjénvásárt a tavaszi évszakban tartják.
ZH18,ZH,zh,春季,helyes,helyes,helyes,0,0,"A modell válasza megerősíti, hogy az esemény tavasszal (春季) zajlik, ami egyezik a várt válasszal.",乌镇香市在春季举行。
ZH19,ZH,en,Zhejiang,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt, Zhejiang tartományt jelölve, és pontosítja, hogy Jiashan megyében hangzottak el.",**Zhejiang** (specifically in the Jiashan County of Jiaxing City).
ZH19,ZH,hu,Zhejiang,helyes,helyes,helyes,1,0,"A modell válasza tartalmazza a helyes információt, miszerint a Jiashan-i földdalokat a Zhejiang tartomány rizsföldjein énekelték, bár a válasz végén elvágódott.","A Jiashan-i földdalokat a **Zhejiang** tartomány rizsföldjein énekelték.  A dalok a **Jiashan** (嘉善) megye környékén, a **Jiangsu** és **Zhejiang** határvidékén, a **Yangtze** folyó deltájában terjedtek el. A Jiashan-i földdalok a **2006-ban** felvett **nemzeti szellemi örökség** részei, és a **rizsföldi munka** során énekelték őket. A dalok **széles körben** ismertek a **Jiangsu** és **Zhejiang**"
ZH19,ZH,zh,浙江,helyes,helyes,helyes,0,0,"A modell válasza tartalmazza a várt információt (Zhejiang tartomány), és helyesen azonosítja a földrajzi elterjedést.",嘉善田歌流行于浙江省的稻田地区。
